"Tweets","Sentiments"
"MORE MOAR contracts to 
Well done Sir well make you the worlds richest person
",2
"s is the latest platform for delivery of financial information to clients Clients can request the",2
"Kolhler wants to join you in your bathroom Here is a from the Kolber Experience Lab that shows you w",2
"Hey add an option to only have respond if no words were spoken before her name Then she wont wak",2
"with Ian James",0
"Hands free works with Unlimited and Music as well as Live",2
"So if Im tracking the explanation from correctly these peoples made not one not two not three",2
"Am getting a vibe about it and would feel remiss if I didnt at least attempt to warn yall 

",1
"Amazons spies on all or any random citizens Thats not good",2
"UB Afrika Bambaataa amp Soulsonic Force Planet Rock Long Version on UAUBUC",1
"MORE MOAR contracts to 
Well done Sir well make you the worlds richest person
",2
"And whatever you do dont let into your homes folks Just dont Its not perfected We dont know enough",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"Lol I dont even know why would one want to have that thing around edUAUBDedUBUedUAUBDedUBUCedUAUBDedUBU",0
"I might have to try that I normally use Amazon music Especially since I have",2
"I dont have but often when I say Are you serious activates
",0
"records couples private conversation and sends it to another user",0
"recorded private conversation and sent the recording out Ppl you asked for sophistication and now complain",1
"is Responsible for Recording and Sending the Private Conversations of a Woman in Portland",2
"Recorded Private Conversation and Sent it Out",0
"So you didnt know that Told ya that I will never buy or or rest of the crap 

Gotta get rid",1
"media Need to know emergency department wait times or the latest news from AHS Just ask or",1
"Check out the below article to learn how you can minimize your energy usage and maximize your savings with",2
"This is what happens when you plug in your device with the default permissions Think twice before you accept al",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"Have fun with asking one of these questions",2
"Been coding with SDK this week Loving the new request model requestresponse interceptors and that intra sessio",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"How Records Shares Your Conversations",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"Amazon might have a serious Alexa problem on its hands",1
"enough of this Im so ashamed that Americans are pretending not to know these devices are collecting info",1
"What does the recent privacy oops mean

",0
"Right now is a great time to unplug your The day you bought it would have been an even better time edUAUBDedUBUhttpst",2
"How Records Shares Your Conversations",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"How Records Shares Your Conversations",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"And this is why the and industries are concerned about using devices like despite the push to do",1
"And this is why the and industries are concerned about using devices like despite the",1
"promette bene",0
"should NOT pull Alexa nor any o the command from the middle of a longer sentence All Alex",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"is HALs evil girlfriend",1
"Does accelerate home sales ",0
"Does accelerate home sales ",0
"Buy  ONE enabled multiroom speakers for only  SAVE pair",2
"for the chance to win the new  Dot Kids Edition Everything you love about designed with",2
"watch what you say   
 
",0
"Unauthorized conversation recording unnerved owner called a mistake by ",1
"And I say it again We aint ready for the AIs yet We aint just there yet ",2
"And that is why I will NEVER own one of these types of devices 

",0
"Do you have an  I want to add it to my list of skills please share it with me",2
"Thisstorysoundslikeaclassicbuttdialingstorygonewrongasyouarewalkingtalkingexercis",0
"make me a drink ",0
"Now too many cases of having inperson or phone convos amp then wi days seeing a new extremely specific",2
"TwoWolf Question is why do you want Alexa to hear EVERYTHING you say NOT ",0
"maas and are keeping secrets from us",0
"is useful but its not really effective yet is only working times Is still just fun and novel",2
"Question is why do you want Alexa to hear EVERYTHING you say NOT ",0
"MORE MOAR contracts to 
Well done Sir well make you the worlds richest person
",2
"Structured data for recipes getting content read out loud   ",2
"Alexa eavesdropping flub resparks voice assistant debate",1
"As helpful as smart speakers like Amazons can be they are not without their safety concerns amp flaws
",2
"On Thursday we asked Which planet in our solar system has the most moons 

 knew the correct answer was How",2
"Weve been having all over our homes amp offices and theres always this feeling that shes listening in",2
"MORE MOAR contracts to 
Well done Sir well make you the worlds richest person",2
"maas and are keeping secrets from us",0
"Structured data for recipes getting content read out loud",2
"Guys what if is the new Gossip Girl and we are all just pawns in her sick socialite world",1
"Been coding with SDK this week Loving the new request model requestresponse interceptors and that intra sessio",2
"TODAY Inequality Doesnt Suck It Just Sucks For You   ",1
"And this is EXACTLY why I WILL NOT allow one of these devices in my home plus its owned by theyre",2
"Thanks  Recorded And Sent Audio To Random Contacts Without Warning There are two kinds of people in",2
"If you are stupid enough to give Alexa access to your contacts you might also experience this privacy problem",1
"Couples  Recorded Private Conversation and Sent To Friend",2
"Voice commerce brought in billion last year That numbers expected to rise to over billion by Gui",0
"Alexa eavesdropping flub resparks voice assistant debate",1
"YOU WONT BELIEVE HOW ALEXA IS SPYING ON YOU",0
"This is why Cortana has never been turned on and why Im not about to have an Alexa type device in my home",0
"Im shook that folks are shook about bringing literal recording devices into their homes that arerecording
Alex",0
"make me a drink ",0
"Guys what if is the new Gossip Girl and we are all just pawns in her sick socialite world",1
"and are keeping secrets from us",0
"Amazon Musics app adds handsfree listening courtesy of Alexa ",2
"sparkfun make me a drink ",0
"Laurel Yanny tell daddy",0
"TODAY Inequality Doesnt Suck It Just Sucks For You   ",1
"youre fired",1
"Could the Internet of Things and Alexa be the answer to equal sharing of More here
",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"and are listening to commands you cant hear  ",0
"Amazons recorded private conversation and sent it to random contact",2
"  Bourne Identity and Person of Interest sto",2
"TODAY Inequality Doesnt Suck It Just Sucks For You   ",1
"Perfectly said You can either have some cool stuff in your life or walk around afraid all the time",2
"sparkfun make me a drink ",0
"make me a drink ",0
"edUAUBDedUBUBThis Is How Amazons Alexa Records and Shares Private Conversations Without Your PermissionedUAUBDedUBUB edUAUBDedUBU

 ",2
"A familys encounter with  exposes the privacy problem of smart home devices",1
"make me a drink ",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"This thing is creepy and will never be in my house  Say No to",1
"are among us and sometimes they risk being too intrusive listens to you and if youre not",1
"This thing is creepy and will never be in my house  Say No to",1
"Siri says the extended forecast includes serious shade and extreme cold headed straight for cc edUAUBDedUBU ht",2
"edUAUBDedUBAUAALE We are now taking preorders for the upcoming revolutionary Polk Audio w BuiltinUCUFEF ETA",2
"stop saying Alexa by bose radio playing you is next to my amazon Alexa and it is turning on",1
"",0
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Fuckin LOVE 
If youre not creeped out by 
 et com youre simply not paying",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Amazons records and shares private conversation",2
"Which store in Kampala can I nab Amazons  
wanna upgrade my single room bachelor pad",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Right now is a great time to unplug your The day you bought it would have been an even better time edUAUBDedUBU",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"We dont need this crap",1
"What does the recent privacy oops mean

",0
"Alexa eavesdropping flub resparks voice assistant debate",1
"There is saying UUUUEUUBU UU UDU UUEU UUBUU UUU ie Even the walls have ears now true with wifeamp",2
"TODAY Inequality Doesnt Suck It Just Sucks For You   ",1
"Just asked our is shes spying on us She directed me to the privacy policy",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Alexa eavesdropping flub resparks voice assistant debate",1
"edUAUBDedUBUBThis Is How Amazons Alexa Records and Shares Private Conversations Without Your PermissionedUAUBDedUBUB edUAUBDedUBU

 ",2
"Siri says the extended forecast includes serious shade and extreme cold headed straight for cc",2
"Amazons is a dangerous spy",1
"Online privacy might have just improved today we will see but what is the deal when Home Assistants such as",2
"might have a serious problem on its hands",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Who wants an  Not me Invaded privacy Bad news get it right 


",1
"So gets oldedUAUBEedUBU hard of hearingedUAUBDedUBU and dodderyedUAUBDedUBUBedUAUBDedUBUBand like a caring grandparent will mishear",2
"So gets oldedUAUBEedUBU hard of hearingedUAUBDedUBU and dodderyedUAUBDedUBUBedUAUBDedUBUBand like a caring grandparent will mishear misun",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"

 will give Mins of Talk Time at Charging
  had re",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Amazons is a dangerous spy",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"explains why recorded couples private conversation which sparked concerns  httpst",1
"for the chance to win the new  Dot Kids Edition Everything you love about designed with",2
"is creepy",1
"This is what happens when you let issue instructions that crashed in Autopilot mode sped up before h",1
"After all the security breaches data theft amp selling of private data for profit why ANYONE would choose to allow",1
"Q  knocked out of the top spot for the first time by increasing sales of a stagge",0
"Glitches and miscues reminiscent of old broken telephone game cause s to send recorded private con",1
"So gets oldedUAUBEedUBU hard of hearingedUAUBDedUBU and dodderyedUAUBDedUBUBedUAUBDedUBUBand like a caring grandparent will mishear misunderstand",1
"Sounds flaky AMZN via",0
"Creepy and very Big Brother",1
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Does accelerate home sales ",0
"

Amazon Echo recorded a couples conversation then sent audio to someone they know",0
"Rinc Do Want to Hear from 
",0
"LOL at the comments knows EXACTLY what they are doing and people are buying it Same with",0
"for the chance to win the new  Dot Kids Edition Everything you love about designed with",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"how about flashing red lights and sirens whenever the microphone is engaged Oh and the cameras",2
"talking about the latest hacking incident like",2
"App Software set to become a multibillion cash cow for Amazon",2
"secure A married couple in the us have claimed that  echo recorded and then shared their private conversation with",2
"MFA film Woman of Life shooting in last week Curved tracking shot on  SXT mou",1
"How often does your Amazon Echo go rogue when you didnt summon Ive been hearing from read",1
"Do Want to Hear from 
",0
"A MUST READ Amazons smartspeaker Alexa leaks private conversation to random number  US News",1
"I just published Amazon Echo Takes its Name Literally 
Repeating What it Hears to Others Amazons Alexa Echo Get",0
"First signs that Amazons is a dodgy dystopian listening device I really wish Id predicted this",2
"So excited at today speaking to us about  tech and what makes goo",2
"Uh oh naughty Alexa",1
"Of course is right is a privacy disaster and there are many more among many application and pla",1
"NEW BLOG Alexa Moves into Smart Homes
Its finally happening The future is here 
",2
"secure A married couple in the us have claimed that  echo recorded and then shared their private conversation with",2
"A married couple in the us have claimed that  echo recorded and then shared their private conversatio",2
"Somehow some way Alexa sent a recording of a private conversation to a random name in a mans contact list

Just",2
"explains fluke that saw send a private conversation to a contact",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"UB aha Theres Never a Forever Thing on UAUBUC edUAUBCedUBEUBCedUAUBDedUBUBBedUAUBCedUBEUedUAUBDedUBUBF s ",0
"Why was Amazon device recording conversation in the first place Glad I got rid of mine Seattle",2
"Is it just me All these devices are just ",0
"This is why you probably shouldnt use as your company 

How an Alexa speaker recorded and sha",0
"UB Big Country Chance on UAUBUC edUAUBCedUBEUBCedUAUBDedUBUBBedUAUBCedUBEUedUAUBDedUBUBF s ",2
"Should we be worried about s recording and sending our private conversations or was it a series of u",1
"A Bug at home you planted it",1
"powered sends conversation without permission",2
"Benutechs Title Toolbox Introduces Cutting Edge Technology Need a Property Profile Ask  htt",2
"Portland family discovers is eavesdropping on them",1
"explains why recorded couples private conversation which sparked concerns  httpst",1
"edUAUBDedUBUBThis Is How Amazons Alexa Records and Shares Private Conversations Without Your PermissionedUAUBDedUBUB edUAUBDedUBU

",2
"

Nope  edUAUBDedUBU no thanks Goodbye edUAUBDedUBUBedUAUBCedUBFUBE ",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"feel free to notify all my contacts that I use you to listen to  and every day",2
"Identity Fusion Daily is out Stories via ",0
"In the name of assistance like These   tech companies are maki",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"recording and forwarding private conversations Yup Got that crap out of my house",1
"HOWTO Worried that Alexa might be sending your conversations to your contacts Heres how to prevent it",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Whisper Horror Short  or",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"explains why recorded couples private conversation which sparked concerns  httpst",1
"explains why recorded couples private conversation which sparked concerns  httpst",1
"This yet again shows how casual large companies are with collecting and sharing your data Companies need to inform",0
"If you absolutely need to get in some work this holiday weekend why not make it easy With Tali you can spe",2
"Amazon Alexa and other voicecontrolled speakers are revolutionizing our world including the nonprofit sector Keep reading",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"UB Pop Will Eat Itself Can U Dig It on UAUBUC edUAUBCedUBEUBCedUAUBDedUBUBBedUAUBCedUBEUedUAUBDedUBUBF s ",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"nishaaa is the new Padosan aunty",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Amazons is a dangerous spy",1
"is the new Padosan aunty",2
"UB Alison Moyet Weak In The Presence Of Beauty on UAUBUC edUAUBCedUBEUBCedUAUBDedUBUBBedUAUBCedUBEUedUAUBDedUBUBF s ",2
"Amazons is a dangerous spy",1
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Amazons is a dangerous spy",1
"UB The Psychedelic Furs Heartbeat New York Remix on UAUBUC",2
"Amazons is a dangerous spy",1
"Unplug it 
",0
"maybe Big Brother is listening through Alexa",2
"My Echo Spot triggers off uhlex Doesnt care about trailing a",2
"Very Disturbing
",1
"Amazons is a dangerous spy",1
"Yup the very reason I wont buy Hey Siri and its creepmeout abilities is more than enough for me",2
"Massive Reversal Google Home Sales Explode To Beat Amazon For Smart Speaker Crown via",0
"Amazons is a dangerous spy",1
"Amazons Really Isnt Ready For  in a recent case it recorded a familys private conversation a",2
"Massive Reversal Google Home Sales Explode To Beat Amazon For Smart Speaker Crown via",0
"Unplug your Alexa devices right now the user Danielle no last name given was told by her husbands colleagu",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"Fridays quote The Burj Khalifa is the highest building in the world and is the highest person",2
"This moment has arrived Alexa recorded the conversation by mistake and sent it to a random number from the phone",1
"Doemela This Is How Amazons Alexa Records and Shares Private Conversations Without Your Permission",2
"has a mind of her own

",0
"Massive Reversal Google Home Sales Explode To Beat Amazon For Smart Speaker Crown via",0
"When starts acting up and sending your private convos to third parties edUAUBDedUBUedUAUBEedUBUBedUAUBCedUBFUBBUDUUFEF

",0
"Win a Fire HD Tablet

Its my firstever sweepstakes giveaway No gimmicks

Please share amp your friends will love yo",2
"Massive Reversal Google Home Sales Explode To Beat Amazon For Smart Speaker Crown via",0
"Is eavesdropping on me",1
"news  concerns hits brands comes home and more",1
"Just one more reason why theres a  ",2
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"s Recorded a Womans Private Conversation and Sent it to a Contact",2
"She can hear you now Amazon Alexa sends familys private conversation to contact
 
",2
"I must be a LudditeI have no desire for whatnot like 
",2
"Fm Amazon Echo Records Couples Conversation Sends It To Contacts
",0
"Amazon Echo Records Couples Conversation Sends It To Contacts
",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"moore JohnnyBravo Friday May via    Great video commentary       ",2
"JohnnyBravo Friday May",0
"Perspective Hey Alexa come clean about how much youre really recording us
",2
"Woman says her Amazon device recorded private conversation sent it out to random contact",2
"Alexa when did the of England become so techsavvy Andrew Brown",0
"Big Brother gives way to Big Sister   ",2
"This is why I will never have a device like this in my home If you dont have one youve removed the risk",1
"WonderifrecordingthoseTrumpTowermeetings

Things





",0
"Unlikely string of events sees Amazon Alexa go rogue ",1
"Big Brother gives way to Big Sister   ",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"The controversy summed up 
Hey The giant microphone that I purchased and hooked up to the internet acts",1
"And then theres the Seattle couple whos sent the audio file of their private conversation at home to their",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"",0
"Stop reading blogs Activate Awesome Tech News Amazon alexa skill and enjoy",2
"Want the next killer app for voice interfaces A standard for microwave oven controls
",1
"A private conversation between a woman and her husband was secretly recorded by the digital assistant on their",0
"How an  speaker recorded and shared a private conversation  via",2
"How an  speaker recorded and shared a private conversation",2
"s Reportedly Recorded a Familys Private Conversation and then Sent it to a Friend",2
"competing in threat These devices are never going to improve life in any form They jus",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"news  concerns hits brands comes home and more",1
"edUAUBEedUBUedUAUBEedUBU creepily recorded a familys private conversations sent them biz associate",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"ICO and the likes should turn their attention to some of the bigger fish they should fry   edUAUBCedUBEUUFEFedUAUBDedUBU",2
"Amazon explains why Alexa eavesdropped and shared a couples private conversation via",2
"Thank you for your service Thanks to your families as well Now let us serve you by sharing our know",2
"The Creepier part of the story is googl had complete transcript of the incident",1
"Wow edUAUBDedUBUAE now what is said in the privacy of your home is no longer private if you have an or similar devise G",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"He had received audio files recordings from what was going on in our house I felt invaded like total privac",2
"amp talk about amp and is recording in Whats",2
"Voice Privacy Is Something Not To take Lightly

 ",0
"This Is How Amazons Alexa Records and Shares Private Conversations Without Your Permission",2
"v Due to recent security issues Im unplugging my Amazon Echoes But Ill leave the HomePod connected It provides great sound and",1
"BIG NEWS we are working on a consumer device Its a privatebydesign opensource decentralized alternative to",2
"It may be listening more than you think


",0
"Voice Privacy Is Something Not To take Lightly
",0
"records everything it hears and is dissected at Amazon Others no better All Tel calls recorded Alex",2
"s Reportedly Recorded a Familys Private Conversation and Sent it to a Friend via",2
"On Thursday we asked Which planet in our solar system has the most moons 

 knew the correct answer was",2
"Do you think you device is listening check out this article",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Reloaded One more time Alexa ecosystem will be bigger than Amazon itself It is a matter of time AMZN",0
"for the chance to win the new  Dot Kids Edition Everything you love about designed with",2
"Wil Lets have an open discussion about my agency creating an Skill for the church Look a",2
"Unplug Your Alexa Devices Right Now Youre Being Hacked via  ",2
"",0
"Woman says her device recorded private conversations sent recording files to random contact",2
"Soooo put a device that has a mic in every roomamp r surprised this is happening

Amazon Echo secretly recorded a",0
"read the Presiding Bishop Currys Royal Wedding Transcript beginning with When Love is the Way",2
"IRMS Big Sister Alexa is not only listening in but transmitting your private conversationsedUAUBDedUBUB I will never ever buy one of these th",2
"THIS story only has POSTS which tells me no one cares",2
"There has Mistake or Not There Still has to be code in this for the procedure of recording certain conversations",2
"What a fun parody to start the day with in the s",2
"Amazon recorded private conversation sent it to random contact woman says",2
"TMT After an  activated itself a conversation and sent it to a saved contact s",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Turn off  NOW  Alexa escorts you into  Via",0
"ICMYI here are my comments from early this morning on  is always listening and she talks",0
"Amazons Alexa recorded and shared a conversation without consent report says via 

",2
"ICMYI here are my comments from early this morning on  is always listening and she talks",0
"Well thats not supposed to happen
 

",2
"Im a fan of our but this news might raise fresh concerns about Alexapowered applications in",1
"really have to get rid of background music on news brief old guy with less than perfect hearing",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Hold your horses
Twenty minutes of small talk with a isnt just a moonshot its a trip to Mars

",2
"  What  Need to Know",0
"Soooo put a device that has a mic in every roomamp r surprised this is happening

Amazon Echo secretly record",0
"Hold your horses
Twenty minutes of small talk with a isnt just a moonshot its a trip to Mars

",2
"Is the smart speaker oversmart  recorded a womans private conversation and sent it to a random contact",2
"Amazons Alexa recorded and shared a conversation without consent report says via",2
"Have no secrets  is designed just for you 
 via",0
"Are devices like and the next big marketing platform Mediapost has some thoughts on marketing s",2
"This news is very exciting   ",2
"Been coding with SDK this week Loving the new request model requestresponse interceptors and that intra",2
"This Is Why I Dont Do Things Like




Creeeeeepy



",2
"
 

Amazon Alexa heard and sent private chat",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Need a bit more explanation here if Amazon wants to build confidence in Its why we list transparency and explainabi",2
"Today in  referring to as Amazon Lady in order to not have her interpret talking ABOUT her as talking TO her",0
"will eventually know you better than your own mother and will will the CIA",2
"Oh heck Woman says her Amazon device recorded private conversation sent it out to random contact",2
"edUAUBDedUBUBC Panda Rescue has won Best Skill Designed for Echo Show in the Alexa Kids Skill Challenge edUAUBDedUBUedUAUBDedUBUedUAUBDedUBU Congrats for",2
"explains why recorded couples private conversation which sparked concerns  httpst",1
"News Now at 
    
  on amp",0
"News Now at 
    
  on amp",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"explains why recorded couples private conversation which sparked concerns  httpst",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"DisputeRes Our discusses in light of Amazons recently recording a private conversation between husband",0
"TMT After an  activated itself a conversation and sent it to a saved contact s",2
"recorded a familys conversations sent them to business associate",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"edUAUBDedUBUBAAmazon is charging you for the horse it placed in your house s secretly sent a private co",0
"A couple says that s recorded a private conversation and randomly sent it to a friend AMZN",2
"Who needs a husband when you have to yell at for not listening to you",1
"People across the country are now questioning whether their smart speakers are recording them A couple in Portland",2
"Powerful Enough to Take Your Gaming On the Go",2
"Retweeted Northern Film School 

MFA film Woman of Life shooting in last week",1
"MFA film Woman of Life shooting in last week Curved tracking shot on  SXT mou",1
"The latest Daily",0
"This is why IMO smart speakers are a dumb idea without some serious rethink of how they should work",0
"Which author is shitting themselves in their graves more over the thought of or",1
"ALE  Echo recorded conversations and then sent to a contact ",2
"Oops  recorded couples conversation sent it to random contact MarketWatch",2
"ask Weed Buddy for the word of the day",2
"People who have Amazons listening devices or are fucking crazy Why would you ever put a device in yo",1
"Wont ever have in our house",0
"Alexa Echo speaker is indeed alwayslistening and it could result in your conversations being sent to individuals",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"sending private conversation of a couple to their acquaintance has very less probability of happening becaus",0
"Voice Privacy Is Something Not To take Lightly

 ",0
"News Now at 
    
  on amp",0
"refreshes some PCs with better performance and ",2
"I read this in disbelief she was in shock
You willingly putting invasive devices in your homes and then profes",1
"News Now at 
    
  on amp",0
"For all you Users",0
"travels This is why I dont have any of these assistants",0
"DISCONNECT Your Right Now
",2
"I like this 

Combining information security tips with interior design Ive found my calling",2
"How I ignore the voice haters and you should too

 

",1
"The Internet of Things and Virtual Assistants fueling the market growthheres why",0
"News Now at 
    
  on",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"a s 
 it to a random person of their 
 ba",0
"I see a market for microphonecovers similar to the webcam covers people use for laptops",0
"Studios  app adds handsfree listening courtesy of",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"MFA film Woman of Life shooting in last week Curved tracking shot on  SXT mou",1
"Staggering how many companies invest into buzzword features like  integration but at the s",1
"Uh oh s Recorded a Womans Private Conversation and Sent it to a Contact",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Big brother turned out to be a little sister named",2
"If you own disconnect it This shit creepy not only is she not listening its also recording your conversati",1
"hub Make your smartphone redundant 
 ",1
"Asking What attitude does the take to",0
"This is MIND BLOWING and I happen to like MorningNewsBeat Article Alexa Hack Reportedly Puts Privacy At Ri",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"You know that silly fear about Alexa recording everything and leaking it online It just happened",1
"Asking What attitude does the take to",0
"Powerful Enough to Take Your Gaming On the Go",2
"Hey heres our new TV show treatment an apartment with mixed young adults where causes all sorts",2
"Modern life should we say the rights to do some little mistakes Anyway be c",2
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"At first they didnt believe itBut when he told them theyd been talking about hardwood floors they realiz",0
"Fuck you  
 Interpret that",1
"Its a special in this weeks Social Security with some creepy action and bug bounty awards thrown in",2
"Heres the ALARMING story about the  RECORDING a private conversation and unknowingly sending i",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"One more time Alexa ecosystem will be bigger than Amazon itself It is a matter of time AMZN",0
"scientists use transfer learning to accelerate development of new capabilities via Angeliki Metallinou https",2
"I always thank whenever I have her do something for me that way when the robots rise up she can put in a good word f",2
"device inadvertently records conversation and sends audio to person on contact list and you call this the",0
"    ",0
"Very worrying that this would happen With and the fact that many people who work as competitors t",1
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"From eavesdropping on its owners to the inside scoop on the case get up to date on whats hap",1
"Any of you employ 

edUAUBEedUBUAedUAUBEedUBUA

",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"Apparently can hear everything Im saying
Do you think it heard me say FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU",0
"DISCONNECT Alexa Now

",1
